term,sessionPeriod,sessionTimes,meetingTimes,agendaNo,billName,docUrl,selectTerm,
09,01,18,,9,本院委員李彥秀等15人臨時提案，建請行政院檢討台灣兒童接種「公費疫苗之接種（含補助公費疫苗注射之設備費、診察費等）納入健保給付之可行性規劃」一案。鑒於預防接種是全球公認對傳染病防治最具成本效益之方法，但防疫與治療之標的甚為不同，為更有效提升預防接種服務品質，針對台灣兒童接種公費疫苗之「預防接種處置費」（含補助公費疫苗注射之設備費、診察費等）不應納為健保給付之列，應另以編列公務（專款）預算之必要。至關重要，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_001.pdf,all,
09,01,18,,10,本院委員盧秀燕、陳學聖、馬文君等11人臨時提案，有鑑於國道一號的中清交流道塞車問題頻繁，造成民眾不便。自民國九十八年起提出增設中清系統交流道銜接台74線計畫，至今仍尚未動工。民眾抱怨塞車問題不解決，遇到尖峰時段一定動彈不得。爰此，本席要求本計畫由中央政府全額補助，並將原定七年之工程期限縮短，讓中部地區居民早日遠離塞車夢魘，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_010.pdf,all,
09,01,18,,11,本院委員洪慈庸、黃國書等16人臨時提案，有鑑於台中市翡翠區域農業加值推動計畫（含2018台中世界花卉博覽會推動計畫）業已列為國家重大建設計畫，對於台中地區都市發展及產業經濟發展具有重大效益，然而計畫核定自償率高達30.1%，參酌過去中央補助台北花博並未設定自償率，且考量台中市政府財政負擔能力，建請行政院研議調降或取消計畫自償率，減輕台中市政府財政負擔，以利計畫推動，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_011.pdf,all,
09,01,18,,12,本院委員黃國書、管碧玲、陳明文、何欣純等16人臨時提案，鑒於目前各大學有關兼任助理聘用之相關爭議，皆起因於長期以來教育部與大專校院皆低估相關成本，又未能規劃所需支出所致。然自勞動部於今年五月十日廢止身障代金相關令釋，要求大專校院學生兼任助理回歸進用身障者員工總數及身障進用人數計算後，目前已有國立台灣大學、國立政治大學、國立陽明大學等學校，試圖以裁員兼任助理或是將勞僱型助理轉為學習型助理等方式，迴避相關成本支出，此舉除損害兼任助理權益外，同時亦有規避《身心障礙者權益保障法》之虞。是故為穩定大學校內教學人力之勞資關係、落實進用身障人士之社會責任，保障學生兼任助理之勞動權益，達成將學生助理全數納為勞僱型助理之長期目標。爰建請教育部於後續之「高等教育教學與研究輔助經費」分支計畫中，納入勞僱型兼任助理增加所需支出之身障人士與代金成本，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_012.pdf,all,
09,01,18,,13,本院委員林淑芬等11人臨時提案，有鑑於我國高等教育非典型勞動問題日益嚴重，大專院校利用兼任教師欠缺法律保障勞動條件制度缺失，傾向聘僱兼任教師取代專任教師，恐有侵害教師權益，影響教學品質，爰要求教育部與勞動部提出大專院校兼任教師納入勞動基準法具體時程專案報告，並交由本院社會福利及環境衛生委員會與教育文化委員會聯席審查，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_013.pdf,all,
09,01,18,,14,本院委員高潞‧以用‧巴魕剌Kawlo．Iyun．Pacidal等14人臨時提案，有鑑於公有土地增劃編原住民保留地資訊不公開透明，民眾不易得知自己案件之申辦進度，致使詐騙辦理原保地之案件時有所聞，造成原住民族與社會之動盪不安，不利族群之和諧。又過程中民眾亦無從知悉公產管理機關對於申請案件之意見，審查、准駁似未有統一標準。是以，有關辦理情形實有公開透明之必要。惟公有土地增劃編原住民保留地之業務，同時涉及原住民族委員會、國有財產署、退除役官兵輔導委員會……等多個部會，以及地方政府，故應設立一整合平台，統整相關行政機關之意見，並公開辦理情形，以利民眾知悉案件之處理進度，避免受有心之士影響付出高額代價。爰此，建請原住民族委員會研擬設置公有土地增劃編原住民保留地之整合平台，統整有關機關之意見，並公開辦理進度與准駁原因予民眾知悉，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/18-1050628/0901181050628_014.pdf,all,
09,01,19,,1,本院委員李彥秀等15人臨時提案，建請行政院檢討台灣兒童接種「公費疫苗之接種（含補助公費疫苗注射之設備費、診察費等）納入健保給付之可行性規劃」一案。鑒於預防接種是全球公認對傳染病防治最具成本效益之方法，但防疫與治療之標的甚為不同，為更有效提升預防接種服務品質，針對台灣兒童接種公費疫苗之「預防接種處置費」（含補助公費疫苗注射之設備費、診察費等）不應納為健保給付之列，應另以編列公務（專款）預算之必要。至關重要，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_001.pdf,all,
09,01,19,,2,本院委員簡東明、孔文吉、鄭天財、廖國棟等12人臨時提案，鑑於內政部「健全地方發展均衡基礎建設計畫」辦公廳舍興（增）建計畫先前僅限於一○二、一○三年申請，預定於民國一○六年再度檢討實施情形，並開放申請第二期計畫; 加上許多原鄉鄉公所或因自籌款不足、辦理時間不夠等因素而無法申請，因此敬請內政部於辦理第二期計畫時特別考量原鄉公所財力不足、因地制宜，獨立設計適合原鄉地區之規範，並降低其自籌款門檻，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_002.pdf,all,
09,01,19,,3,本院委員江啟臣等21人臨時提案，有鑑於暑假到來，青年學子暑期打工勞動條件之保障受到國人關注。勞動部雖然本年度有例行性「工讀生勞動條件專案檢查」，細究其專案檢查計畫，有諸多降低專案勞檢效能的問題：包括，未載明中央如何督導地方執行專案勞檢；檢查重點並未列入「職場性別歧視」與「性騷擾」調查；建議調查對象業別甚廣，卻未納入部份青年打工族嚮往打工之業別，亦未強調學區之重點調查；以及，建議抽查家數顯然與母體數字差距甚遠，顯難達成勞動部宣稱「保障工讀生基本權益」與「展現政府落實勞動法令之決心」之目的。爰此，為保障青年學子打工族勞動權益，建請行政院及地方政府主管機關，應檢討並改善本專案勞檢實施計畫，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_003.pdf,all,
09,01,19,,4,本院委員曾銘宗等18人臨時提案，鑒於台灣股市面臨結構性問題，建請行政院組成跨部會小組全面檢討提出因應對策，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_004.pdf,all,
09,01,19,,5,本院委員吳志揚、陳學聖等11人臨時提案，鑑於政府正視文化創意產業中，動漫及其跨域合作所帶來之產值，有意規劃辦理設立國家漫畫及動畫博物館園區，以及動漫基地以期帶動產業經濟價值。桃園地區近鄰文創人才與事業體最多的台北市，且區域內大專院校多有動漫及數位內容產業教學系所，加以航空城所帶來的國際優勢，成為設置國家及動漫基地的最佳位置，故此特建請行政院儘速召集所屬機關與相關單位就國家級動漫藝文產業基地位址提出討論，並將桃園列為主要設置地區，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_005.pdf,all,
09,01,19,,6,本院委員賴士葆等18人臨時提案，查中國大陸銀聯卡在台灣消費金額連年創新高、年成長率近四成，惟部分卻是犯罪集團將在大陸的犯罪所得，透過銀聯卡「洗」回台灣的偽冒消費金額。再者，雖商家對刷銀聯卡會謹慎辨明真卡，但用假卡側錄卡號後就能提款，尤其近年銀聯卡犯罪行為中，現金提款金額又比刷卡多。有鑑於此，為免台灣成為詐騙集團大舉犯案之海外跳板，爰提案要求行政院及其相關單位，除強化查緝詐騙集團在ATM側錄卡片之手法外，更應於三個月內提出針對惡意軟體/勒索軟體之金融網絡資安預警的執行計畫，以及早發出預警減少犯罪發生率，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_006.pdf,all,
09,01,19,,7,本院委員羅明才等11人臨時提案，今年二月底，新店高中運動場地下停車場正式啟用，未來希望能參照新店高中地下停車場此一成功案例，能繼續在新店地區的北新國小、大豐國小、青潭國小、安坑國小、新和國小、文山國中等地方爭取，一方面為學校更新校舍或運動場館，一方面由於新店、安坑、深坑許多老舊社區居民停車空間不足，故透過與公共設施合建提供社區地下停車場的方式，達到更新校園老舊校舍的需要，同時紓解地方社區民眾停車的需求，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/02/01-1050913/0902011050913_011.pdf,all,
09,01,19,,8,本院委員蔣乃辛、徐榛蔚等20人臨時提案，有鑑於各大專院校暑假將屆，學生們紛紛尋求打工機會。根據最新調查顯示，今（105）年近9成大學生有工讀計畫，高於去（104）年調查的72.4%，更創下101年以來的新高；同時調查發現有將近3成的受訪者曾遇過打工陷阱；另列出需注意之打工障礙，例如職場性騷擾、性別歧視、沒有加保勞健保及延遲發薪水等，提醒遭遇問題立即申訴與反應。為維護同學工作安全及避免就業陷阱，本席等要求行政院應儘速研擬暑期安全打工方案，協助與輔導學生避開陷阱，享受充實暑假，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_008.pdf,all,
09,01,19,,9,本院委員顏寬恒等20人臨時提案，有鑑於今年全國公告地價平均漲幅超過3成，有些地方甚至高達100%以上，導致依附公告地價調整的國有土地、學產地、國營事業等承租戶的地租倍數暴漲，除嚴重影響承租戶的權益因而四處陳情外，也影響民眾參與國有地設定地上權與BOT的投資意願，財政部因而研擬配套方案，以期舒緩租金漲幅。惟該部所擬方案並未溯及既往，並無助解決過去已完成簽約者的問題，且國有土地、學產地、國營事業承租戶因屬民間契約，各主管機關針對個案愛莫能助，皆無解套方案，爰建議行政院通案處理，以解民瘼，請公決案。,http://lci.ly.gov.tw/LyLCEW/agenda/provisionalBill/09/01/19-1050705/0901191050705_009.pdf,all,
